qid,participant_id,task_id,anchor_id,primary_dimension,secondary_dimension,repeat_of,hotel_id,label,position,shown,spatial,accessibility,facility,economic,disruption,dwell_ms,n_shown,n_total,decision_ms,time_to_first_interaction_ms,revisions,final_sort,final_query,final_max_price,age_band,occupation,salary_band,home_area
15,17b175bb-7581-4da4-be00-83ed4e1a41e4,t10,battaramulla,accessibility,facility,t2,lp6574b103,0,22,1,0.4,0.686,0.98,0.086,0.375,0,35,35,2527,394,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
15,17b175bb-7581-4da4-be00-83ed4e1a41e4,t10,battaramulla,accessibility,facility,t2,lp81760,0,34,1,0.029,0.114,0.878,0.629,0.575,0,35,35,2527,394,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
15,17b175bb-7581-4da4-be00-83ed4e1a41e4,t10,battaramulla,accessibility,facility,t2,lp6583218e,0,24,1,0.314,0.371,0.956,0.543,0.375,0,35,35,2527,394,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
15,17b175bb-7581-4da4-be00-83ed4e1a41e4,t10,battaramulla,accessibility,facility,t2,lp67286,0,8,1,0.8,0.771,0.89,0.457,0.762,0,35,35,2527,394,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
15,17b175bb-7581-4da4-be00-83ed4e1a41e4,t10,battaramulla,accessibility,facility,t2,lpc08f9,0,23,1,0.371,0.543,0.89,0.771,0.2,0,35,35,2527,394,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
15,17b175bb-7581-4da4-be00-83ed4e1a41e4,t10,battaramulla,accessibility,facility,t2,lp73ace,0,10,1,0.714,0.4,0.866,0.714,0.825,0,35,35,2527,394,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
15,17b175bb-7581-4da4-be00-83ed4e1a41e4,t10,battaramulla,accessibility,facility,t2,lp857b8,0,2,1,0.943,0.971,0.89,0.657,0.762,332,35,35,2527,394,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
15,17b175bb-7581-4da4-be00-83ed4e1a41e4,t10,battaramulla,accessibility,facility,t2,lp72a36,0,1,1,0.971,0.829,0.878,0.686,0.887,0,35,35,2527,394,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
15,17b175bb-7581-4da4-be00-83ed4e1a41e4,t10,battaramulla,accessibility,facility,t2,lp800a1,0,13,1,0.6,0.629,0.894,0.229,0.2,0,35,35,2527,394,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
15,17b175bb-7581-4da4-be00-83ed4e1a41e4,t10,battaramulla,accessibility,facility,t2,lp656d40c7,0,20,1,0.429,0.657,0.988,0.057,0.5,0,35,35,2527,394,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
15,17b175bb-7581-4da4-be00-83ed4e1a41e4,t10,battaramulla,accessibility,facility,t2,lp3ca7d,0,25,1,0.286,0.429,0.71,0.571,0.325,0,35,35,2527,394,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
15,17b175bb-7581-4da4-be00-83ed4e1a41e4,t10,battaramulla,accessibility,facility,t2,lp40d3f,0,11,1,0.686,0.143,0.85,0.886,0.762,0,35,35,2527,394,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
15,17b175bb-7581-4da4-be00-83ed4e1a41e4,t10,battaramulla,accessibility,facility,t2,lp5f0e5,0,5,1,0.857,0.886,0.98,0,0.812,0,35,35,2527,394,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
15,17b175bb-7581-4da4-be00-83ed4e1a41e4,t10,battaramulla,accessibility,facility,t2,lp6e625,0,4,1,0.914,0.857,0.78,0.914,0.838,0,35,35,2527,394,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
15,17b175bb-7581-4da4-be00-83ed4e1a41e4,t10,battaramulla,accessibility,facility,t2,lp65589ffb,0,14,1,0.629,0.457,0.812,0.314,0.713,0,35,35,2527,394,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
15,17b175bb-7581-4da4-be00-83ed4e1a41e4,t10,battaramulla,accessibility,facility,t2,lp6f007,0,9,1,0.743,0.6,0.525,0.943,0.662,0,35,35,2527,394,0,distance,,,18–24,Student,"Under LKR 50,000",Kotte / Nawala
16,16a8fdb3-c728-4dfa-9390-dca9c0b1a299,t1,galle_face,spatial,economic,,lp102b02,0,5,1,0.4,0.343,0.984,0.429,0.688,0,12,35,111769,43412,0,distance,pool,30000,25–34,IT / software,"LKR 100,000 – 200,000",Nugegoda / Maharagama
16,16a8fdb3-c728-4dfa-9390-dca9c0b1a299,t1,galle_face,spatial,economic,,lp6557c6e0,0,0,0,0.514,0.571,0.894,0.257,0.45,0,12,35,111769,43412,0,distance,pool,30000,25–34,IT / software,"LKR 100,000 – 200,000",Nugegoda / Maharagama
16,16a8fdb3-c728-4dfa-9390-dca9c0b1a299,t1,galle_face,spatial,economic,,lp741c5,0,0,0,0.486,0.486,0.89,0.4,0.325,0,12,35,111769,43412,0,distance,pool,30000,25–34,IT / software,"LKR 100,000 – 200,000",Nugegoda / Maharagama
16,16a8fdb3-c728-4dfa-9390-dca9c0b1a299,t1,galle_face,spatial,economic,,lp9855f,0,0,0,0.8,0.686,0.878,0.514,0.575,0,12,35,111769,43412,0,distance,pool,30000,25–34,IT / software,"LKR 100,000 – 200,000",Nugegoda / Maharagama
16,16a8fdb3-c728-4dfa-9390-dca9c0b1a299,t1,galle_face,spatial,economic,,lp655a9e91,0,0,0,0.771,0.743,0.882,0.743,0.575,0,12,35,111769,43412,0,distance,pool,30000,25–34,IT / software,"LKR 100,000 – 200,000",Nugegoda / Maharagama
16,16a8fdb3-c728-4dfa-9390-dca9c0b1a299,t1,galle_face,spatial,economic,,lp656d3aa9,0,4,1,0.429,0.543,0.882,0.6,0.45,0,12,35,111769,43412,0,distance,pool,30000,25–34,IT / software,"LKR 100,000 – 200,000",Nugegoda / Maharagama
16,16a8fdb3-c728-4dfa-9390-dca9c0b1a299,t1,galle_face,spatial,economic,,lp803e1,0,0,0,0.743,0.857,0.98,0.343,0.375,0,12,35,111769,43412,0,distance,pool,30000,25–34,IT / software,"LKR 100,000 – 200,000",Nugegoda / Maharagama
16,16a8fdb3-c728-4dfa-9390-dca9c0b1a299,t1,galle_face,spatial,economic,,lpb1537,0,0,0,0.971,0.971,0.988,0.029,0.375,0,12,35,111769,43412,0,distance,pool,30000,25–34,IT / software,"LKR 100,000 – 200,000",Nugegoda / Maharagama
16,16a8fdb3-c728-4dfa-9390-dca9c0b1a299,t1,galle_face,spatial,economic,,lp3e58e,0,0,0,0.943,0.914,0.968,0.286,0.625,0,12,35,111769,43412,0,distance,pool,30000,25–34,IT / software,"LKR 100,000 – 200,000",Nugegoda / Maharagama
16,16a8fdb3-c728-4dfa-9390-dca9c0b1a299,t1,galle_face,spatial,economic,,lp30277,0,0,0,0.657,0.457,0.976,0.143,0.5,0,12,35,111769,43412,0,distance,pool,30000,25–34,IT / software,"LKR 100,000 – 200,000",Nugegoda / Maharagama
16,16a8fdb3-c728-4dfa-9390-dca9c0b1a299,t1,galle_face,spatial,economic,,lp67708,0,10,1,0.086,0.114,0.862,0.829,0.762,0,12,35,111769,43412,0,distance,pool,30000,25–34,IT / software,"LKR 100,000 – 200,000",Nugegoda / Maharagama
16,16a8fdb3-c728-4dfa-9390-dca9c0b1a299,t1,galle_face,spatial,economic,,lp7c172,0,11,1,0.029,0.057,0.862,0.8,0.825,0,12,35,111769,43412,0,distance,pool,30000,25–34,IT / software,"LKR 100,000 – 200,000",Nugegoda / Maharagama
16,16a8fdb3-c728-4dfa-9390-dca9c0b1a299,t1,galle_face,spatial,economic,,lp33ddb,0,0,0,0.886,0.771,0.98,0.114,0.5,0,12,35,111769,43412,0,distance,pool,30000,25–34,IT / software,"LKR 100,000 – 200,000",Nugegoda / Maharagama
16,16a8fdb3-c728-4dfa-9390-dca9c0b1a299,t1,galle_face,spatial,economic,,lpa0a8a,0,0,0,0.543,0.514,0.984,0.171,0.312,0,12,35,111769,43412,0,distance,pool,30000,25–34,IT / software,"LKR 100,000 – 200,000",Nugegoda / Maharagama
16,16a8fdb3-c728-4dfa-9390-dca9c0b1a299,t1,galle_face,spatial,economic,,lp1bc0d,0,0,0,0.914,0.6,0.968,0.2,0.562,0,12,35,111769,43412,0,distance,pool,30000,25–34,IT / software,"LKR 100,000 – 200,000",Nugegoda / Maharagama
16,16a8fdb3-c728-4dfa-9390-dca9c0b1a299,t1,galle_face,spatial,economic,,lp71118,0,0,0,0.829,0.8,0.76,0.971,0.525,0,12,35,111769,43412,0,distance,pool,30000,25–34,IT / software,"LKR 100,000 – 200,000",Nugegoda / Maharagama
16,16a8fdb3-c728-4dfa-9390-dca9c0b1a299,t1,galle_face,spatial,economic,,lp96bf6,0,0,0,0.371,0.2,0.8,0.371,0.812,0,12,35,111769,43412,0,distance,pool,30000,25–34,IT / software,"LKR 100,000 – 200,000",Nugegoda / Maharagama
16,16a8fdb3-c728-4dfa-9390-dca9c0b1a299,t1,galle_face,spatial,economic,,lp43673,0,12,1,0,0,0.87,0.486,0.95,0,12,35,111769,43412,0,distance,pool,30000,25–34,IT / software,"LKR 100,000 – 200,000",Nugegoda / Maharagama
16,16a8fdb3-c728-4dfa-9390-dca9c0b1a299,t1,galle_face,spatial,economic,,lpc0df6,0,0,0,0.314,0.229,0.693,0.857,0.713,0,12,35,111769,43412,0,distance,pool,30000,25–34,IT / software,"LKR 100,000 – 200,000",Nugegoda / Maharagama
16,16a8fdb3-c728-4dfa-9390-dca9c0b1a299,t1,galle_face,spatial,economic,,lp6574b103,0,0,0,0.571,0.657,0.98,0.086,0.375,0,12,35,111769,43412,0,distance,pool,30000,25–34,IT / software,"LKR 100,000 – 200,000",Nugegoda / Maharagama
16,16a8fdb3-c728-4dfa-9390-dca9c0b1a299,t1,galle_face,spatial,economic,,lp81760,0,0,0,0.857,0.943,0.878,0.629,0.575,0,12,35,111769,43412,0,distance,pool,30000,25–34,IT / software,"LKR 100,000 – 200,000",Nugegoda / Maharagama
16,16a8fdb3-c728-4dfa-9390-dca9c0b1a299,t1,galle_face,spatial,economic,,lp6583218e,0,2,1,0.686,0.829,0.956,0.543,0.375,0,12,35,111769,43412,0,distance,pool,30000,25–34,IT / software,"LKR 100,000 – 200,000",Nugegoda / Maharagama
16,16a8fdb3-c728-4dfa-9390-dca9c0b1a299,t1,galle_face,spatial,economic,,lp67286,0,6,1,0.257,0.314,0.89,0.457,0.762,0,12,35,111769,43412,0,distance,pool,30000,25–34,IT / software,"LKR 100,000 – 200,000",Nugegoda / Maharagama
16,16a8fdb3-c728-4dfa-9390-dca9c0b1a299,t1,galle_face,spatial,economic,,lpc08f9,1,3,1,0.629,0.714,0.89,0.771,0.2,0,12,35,111769,43412,0,distance,pool,30000,25–34,IT / software,"LKR 100,000 – 200,000",Nugegoda / Maharagama
16,16a8fdb3-c728-4dfa-9390-dca9c0b1a299,t1,galle_face,spatial,economic,,lp73ace,0,0,0,0.171,0.286,0.866,0.714,0.825,0,12,35,111769,43412,0,distance,pool,30000,25–34,IT / software,"LKR 100,000 – 200,000",Nugegoda / Maharagama
16,16a8fdb3-c728-4dfa-9390-dca9c0b1a299,t1,galle_face,spatial,economic,,lp857b8,0,7,1,0.2,0.171,0.89,0.657,0.762,0,12,35,111769,43412,0,distance,pool,30000,25–34,IT / software,"LKR 100,000 – 200,000",Nugegoda / Maharagama
16,16a8fdb3-c728-4dfa-9390-dca9c0b1a299,t1,galle_face,spatial,economic,,lp72a36,0,0,0,0.057,0.029,0.878,0.686,0.887,0,12,35,111769,43412,0,distance,pool,30000,25–34,IT / software,"LKR 100,000 – 200,000",Nugegoda / Maharagama
16,16a8fdb3-c728-4dfa-9390-dca9c0b1a299,t1,galle_face,spatial,economic,,lp800a1,0,0,0,0.6,0.429,0.894,0.229,0.2,0,12,35,111769,43412,0,distance,pool,30000,25–34,IT / software,"LKR 100,000 – 200,000",Nugegoda / Maharagama
16,16a8fdb3-c728-4dfa-9390-dca9c0b1a299,t1,galle_face,spatial,economic,,lp656d40c7,0,0,0,0.457,0.629,0.988,0.057,0.5,0,12,35,111769,43412,0,distance,pool,30000,25–34,IT / software,"LKR 100,000 – 200,000",Nugegoda / Maharagama
16,16a8fdb3-c728-4dfa-9390-dca9c0b1a299,t1,galle_face,spatial,economic,,lp3ca7d,0,1,1,0.714,0.886,0.71,0.571,0.325,0,12,35,111769,43412,0,distance,pool,30000,25–34,IT / software,"LKR 100,000 – 200,000",Nugegoda / Maharagama
16,16a8fdb3-c728-4dfa-9390-dca9c0b1a299,t1,galle_face,spatial,economic,,lp40d3f,0,9,1,0.114,0.143,0.85,0.886,0.762,0,12,35,111769,43412,0,distance,pool,30000,25–34,IT / software,"LKR 100,000 – 200,000",Nugegoda / Maharagama
16,16a8fdb3-c728-4dfa-9390-dca9c0b1a299,t1,galle_face,spatial,economic,,lp5f0e5,0,0,0,0.343,0.257,0.98,0,0.812,0,12,35,111769,43412,0,distance,pool,30000,25–34,IT / software,"LKR 100,000 – 200,000",Nugegoda / Maharagama
16,16a8fdb3-c728-4dfa-9390-dca9c0b1a299,t1,galle_face,spatial,economic,,lp6e625,0,8,1,0.143,0.086,0.78,0.914,0.838,0,12,35,111769,43412,0,distance,pool,30000,25–34,IT / software,"LKR 100,000 – 200,000",Nugegoda / Maharagama
16,16a8fdb3-c728-4dfa-9390-dca9c0b1a299,t1,galle_face,spatial,economic,,lp65589ffb,0,0,0,0.229,0.371,0.812,0.314,0.713,0,12,35,111769,43412,0,distance,pool,30000,25–34,IT / software,"LKR 100,000 – 200,000",Nugegoda / Maharagama
16,16a8fdb3-c728-4dfa-9390-dca9c0b1a299,t1,galle_face,spatial,economic,,lp6f007,0,0,0,0.286,0.4,0.525,0.943,0.662,0,12,35,111769,43412,0,distance,pool,30000,25–34,IT / software,"LKR 100,000 – 200,000",Nugegoda / Maharagama
